Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
167.5814995765686,0.0,0.0,-1.4149248823697809,-0.11014208261093372,76.58536585365854,swing_phase
167.59226894378662,0.0,0.0,-1.5125878510060113,0.03098076931466265,77.5609756097561,swing_phase
167.60236310958862,0.0,0.0,-1.3529633437404556,0.08707044701476407,78.53658536585365,swing_phase
167.6099190711975,0.0,0.0,-1.3384469569764832,-0.03246881389069012,79.51219512195122,swing_phase
167.6188087463379,0.0,0.0,-1.4179009715218358,-0.006662674597710527,80.48780487804878,swing_phase
167.63470554351807,0.0,0.0,-1.3517723061719042,0.050477161357180944,81.46341463414635,swing_phase
167.6391739845276,0.0,0.0,-1.316946648807474,-0.28069784999082714,82.4390243902439,swing_phase
167.65157294273376,0.0,0.0,-1.9131680061535585,-0.5163630870156036,83.41463414634146,swing_phase
167.6594762802124,0.0,0.0,-2.349672822838681,-0.5999911310146077,84.39024390243902,swing_phase
167.6719982624054,0.0,0.0,-3.113150268182774,-0.7533333338170505,85.3658536585366,swing_phase
167.68050694465637,0.0,0.0,-3.856339490472782,-0.7556103721431655,86.34146341463415,swing_phase
167.68929743766785,0.0,0.0,-4.624371012469105,-0.7052218650914177,87.3170731707317,swing_phase
167.69895768165588,0.0,0.0,-5.2667832206556175,-0.5980415256569112,88.29268292682927,swing_phase
167.71051406860352,0.0,0.0,-5.820454063782927,-0.38020203037410916,89.26829268292683,swing_phase
167.7202455997467,0.0,0.0,-6.027187281403836,-0.10464461874941255,90.2439024390244,swing_phase
167.73092126846313,0.0,0.0,-6.029743301281752,0.011050679989602852,91.21951219512195,swing_phase
167.7389509677887,0.0,0.0,-6.00508592142463,-0.028129761370526474,92.1951219512195,swing_phase
167.74907541275024,0.0,0.0,-6.086002824022805,0.023273995185922658,93.17073170731707,swing_phase
167.7604079246521,0.0,0.0,-5.958537931052785,0.27482394736530313,94.14634146341464,swing_phase
167.77003836631775,0.0,0.0,-5.536354929292199,0.4295510045005395,95.1219512195122,swing_phase
167.7788028717041,0.0,0.0,-5.099435922051706,0.47890107465629583,96.09756097560975,swing_phase
167.78895902633667,0.0,0.0,-4.578552779979607,0.5908853435313939,97.07317073170731,swing_phase
167.79928398132324,0.0,0.0,-3.917665234988918,0.7010922060947693,98.04878048780488,swing_phase
167.8100781440735,0.0,0.2020170094581506,-3.1763683677900687,0.7554601730111459,99.02439024390245,swing_phase
167.82054209709167,0.4040340189163012,0.2444400850813323,-2.4067448889666263,0.6041993948458702,0.0,stance_phase
167.8308653831482,0.4888801701626646,0.08236009865339405,-1.9679695780983284,0.3737607515310235,0.5607476635514018,stance_phase
167.8391673564911,0.5687542162230893,0.06391540452540834,-1.6592233859045793,0.04305809309301567,1.1214953271028036,stance_phase
167.85116624832153,0.6167109792134813,0.04097545825123228,-1.881853391912297,-0.2614764781319998,1.6822429906542054,stance_phase
167.85906291007996,0.6507051327255539,0.026012639634190426,-2.182176342168579,-0.4706774689132035,2.2429906542056073,stance_phase
167.8691337108612,0.6687362584818621,0.013540964415065304,-2.823208329738704,-0.7053395725062916,2.803738317757009,stance_phase
167.8813352584839,0.6777870615556845,0.011547488578648624,-3.592855487181162,-0.6711790610559687,3.3644859813084107,stance_phase
167.89045071601868,0.6918312356391594,0.010551128657373732,-4.1655664518506414,-0.5626247338978443,3.9252336448598126,stance_phase
167.90216875076294,0.6988893188704319,0.00606027248634694,-4.718104954976851,-0.4575927304379426,4.485981308411215,stance_phase
167.91263365745544,0.7039517806118533,0.00805880361895256,-5.080751912726527,-0.27160326651944855,5.046728971962616,stance_phase
167.91954898834229,0.715006926108337,0.01954530722206832,-5.261311488015748,-0.1779733616767034,5.607476635514018,stance_phase
167.92999839782715,0.7430423950559899,0.06449493559101283,-5.436698636079933,-0.14421188699018117,6.16822429906542,stance_phase
167.94016909599304,0.8439967972903627,0.08947699927334479,-5.54973526199611,0.06711298571176805,6.728971962616821,stance_phase
167.95197176933289,0.9219963936026795,0.07051479855332615,-5.302472664656397,0.2542821474078165,7.289719626168224,stance_phase
167.96171760559082,0.985026394397015,0.039001803198660256,-5.041170967180477,0.33935253117923914,7.850467289719625,stance_phase
167.97343945503235,1.0,0.007486802801492498,-4.623767602297919,0.5826232589350206,8.411214953271028,stance_phase
167.98313093185425,1.0,0.0,-3.875924449310436,0.6770355253558265,8.97196261682243,stance_phase
167.99176025390625,1.0,0.0,-3.269696551586266,0.5025090296378354,9.53271028037383,stance_phase
