time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
16288,47.69,65.06,-19.38,-2.13,4.73,8.27
16298,49.62,71.56,-22.88,-2.80,4.85,8.16
16308,52.88,77.88,-24.69,-2.52,4.63,7.90
16317,56.38,83.94,-27.69,-2.65,5.02,7.76
16328,55.25,94.06,-33.31,-3.01,4.69,7.91
16338,60.12,105.81,-37.81,-4.03,4.80,7.52
16348,67.38,113.25,-44.38,-4.00,6.00,7.26
16358,56.44,121.56,-51.19,-3.43,5.36,7.36
16367,47.38,134.81,-60.50,-3.88,4.66,7.36
16378,48.25,149.44,-67.69,-3.85,4.96,7.15
16388,46.81,166.75,-76.44,-4.32,5.21,7.03
16398,39.75,184.19,-84.38,-5.03,6.67,6.54
16408,13.69,197.81,-89.75,-4.40,5.37,7.29
16417,11.69,210.12,-95.88,-4.86,5.51,7.89
16428,12.88,222.12,-98.69,-5.31,5.71,8.27
16438,9.50,235.75,-100.06,-5.48,5.65,9.23
16449,27.75,248.19,-104.38,-6.95,4.61,11.55
16458,71.69,254.00,-108.81,-6.21,5.57,9.80
16467,95.25,264.88,-120.94,-6.35,6.01,10.35
16478,105.00,278.38,-132.50,-7.12,6.05,8.54
16488,106.25,290.88,-138.06,-6.78,5.77,9.45
16498,122.12,293.12,-146.81,-6.93,4.32,9.41
16508,162.50,289.25,-158.19,-7.99,4.68,10.72
16518,195.31,281.75,-166.69,-8.36,4.30,8.74
16528,230.56,307.06,-184.81,-8.67,5.36,5.31
16538,210.06,328.19,-199.12,-13.35,13.71,17.35
16548,72.38,169.56,-154.44,-32.57,20.14,34.69
16558,50.19,-96.44,-52.00,-9.33,13.84,20.35
16568,-3.19,-275.94,-2.88,2.99,6.97,13.70
16578,-29.75,-264.12,-2.50,4.61,7.89,6.72
16588,-79.06,-202.12,-11.12,1.03,-1.43,5.27
16599,-43.56,-199.75,1.75,1.24,0.73,4.62
16608,-5.94,-215.94,30.31,1.89,3.62,3.94
16618,-6.38,-217.31,53.19,2.88,5.80,4.48
16628,-17.81,-206.00,69.38,1.66,7.77,5.75
16638,-44.69,-203.06,82.44,0.63,7.48,7.59
16648,-74.00,-208.12,94.50,-1.87,5.57,8.89
16658,-84.12,-220.62,108.94,-1.06,0.35,6.00
16668,-72.81,-228.00,116.25,-0.84,-0.69,5.29
16679,-53.88,-230.31,115.69,-1.46,-0.59,5.50
16688,-39.81,-228.56,114.19,-4.05,3.26,6.85
16699,-41.12,-230.38,112.62,-4.49,4.17,7.21
16708,-48.81,-232.56,116.44,-3.73,4.19,7.03
16718,-57.62,-224.12,121.06,-4.19,4.02,7.89
16728,-64.62,-217.25,122.81,-7.30,3.79,11.29
16739,-66.88,-215.88,121.62,-8.90,3.79,11.39
16749,-65.44,-223.25,116.62,-9.64,3.60,10.87
16758,-61.69,-232.19,106.19,-10.44,5.45,11.13
16768,-60.81,-239.06,96.38,-10.68,7.23,11.49
16779,-67.44,-245.62,93.00,-10.17,7.74,11.35
16789,-72.69,-246.62,94.38,-9.90,8.73,11.46
16799,-78.50,-247.00,100.44,-10.34,10.77,11.97
16808,-87.38,-247.50,110.69,-10.05,10.43,11.61
16818,-92.50,-244.56,122.50,-10.00,10.43,11.35
16829,-96.81,-239.69,133.00,-9.56,9.29,10.72
16839,-99.25,-230.62,138.88,-10.25,8.75,11.02
16849,-95.06,-223.62,142.62,-2.41,-0.01,-0.01
16858,-91.19,-215.00,143.88,-10.54,7.99,9.96
16868,-85.75,-201.12,141.69,-9.69,6.45,7.22
16879,-77.94,-179.75,135.69,-10.07,5.63,6.36
16889,-69.38,-155.00,126.31,-10.67,5.06,5.35
16899,-63.19,-127.44,111.62,-13.10,3.03,4.00
16908,-50.25,-103.00,93.81,-14.50,2.85,3.17
16918,-38.12,-87.25,75.31,-14.69,2.01,1.76
16929,-26.69,-70.50,53.56,-15.00,0.71,0.37
16939,-8.00,-53.31,30.00,-14.98,0.29,-1.13
16949,8.38,-35.56,9.12,-14.57,1.08,-1.63
16958,15.19,-13.88,-5.44,-13.79,1.72,-1.77
16968,17.19,10.00,-15.62,-12.98,3.71,-0.40
16979,15.19,30.44,-23.25,-11.69,3.75,-0.28
16989,15.81,50.31,-30.31,-10.75,3.93,0.28
16999,21.50,67.25,-33.88,-10.13,5.36,1.76
17008,8.56,86.50,-33.19,-9.32,4.32,6.25
17018,4.25,99.38,-29.56,-6.61,4.25,5.21
17029,19.19,103.44,-22.19,-3.82,7.35,5.08
17039,-7.06,109.31,-18.69,8.06,0.94,17.04
17049,-14.62,80.56,-15.31,12.38,7.96,22.67
17058,-27.31,59.25,-24.31,16.60,4.97,22.67
17068,-24.75,86.38,-35.56,16.20,1.47,2.38
17079,-11.56,166.19,-36.56,-5.35,2.03,7.32
17089,2.81,183.88,-14.00,-14.21,4.34,19.02
17100,-7.38,138.56,6.69,-12.09,-1.57,20.19
17108,7.06,102.00,-10.88,-7.22,-7.94,12.69
17118,40.56,85.25,-34.81,-5.06,-1.40,13.23
17129,58.88,77.00,-36.75,-4.81,4.28,13.13
17139,61.62,67.00,-20.00,-2.18,6.54,11.20
17149,52.62,71.69,-9.75,-1.00,5.53,8.73
17158,43.19,77.50,-11.88,-2.75,3.56,9.78
17168,46.38,65.69,-18.06,-3.87,2.86,10.27
17179,44.94,55.62,-20.31,-2.85,4.29,9.19
17189,37.69,55.31,-17.38,-4.21,5.57,10.30
17200,29.19,44.25,-9.75,-5.15,7.42,10.88
17209,9.69,24.62,-3.44,-3.56,6.58,10.28
17218,2.88,13.50,-4.06,-2.70,3.08,9.63
17229,13.44,8.94,-6.38,-3.35,4.13,10.17
17238,15.31,4.25,-5.19,-3.45,4.42,10.29
17249,12.12,0.94,-2.75,-2.72,4.10,9.64
17258,11.12,1.19,1.62,-2.86,4.20,9.62
17268,5.19,4.62,3.38,-3.90,3.20,9.75
17279,6.81,0.06,7.06,-3.33,3.86,9.67
17290,3.75,-1.38,8.75,-2.48,3.22,8.79
17299,6.75,2.69,6.62,-3.32,3.54,8.89
17308,7.69,0.50,7.38,-2.64,4.16,8.61
17318,1.50,-2.25,14.69,-2.14,3.16,8.37
17329,4.00,-1.38,19.94,-2.71,4.46,8.67
17339,0.25,-0.25,20.06,-3.10,2.93,8.39
17350,7.69,-0.94,16.94,-3.07,3.76,8.76
17358,4.38,-2.62,14.25,-2.57,3.50,8.63
17368,5.19,-4.50,11.19,-1.86,3.78,8.74
17379,4.06,-3.06,10.19,-2.30,3.83,8.38
17389,4.06,-3.56,7.62,-2.28,3.48,8.04
17400,5.06,-4.25,3.69,-2.10,3.81,8.84
17408,7.88,-3.19,2.44,-1.80,4.33,8.17
17418,3.75,-2.44,4.00,-2.37,4.14,9.04
17429,3.19,-1.69,4.06,-2.04,3.21,8.93
17440,8.00,0.31,2.62,-2.31,3.93,8.64
17449,5.06,0.75,2.06,-2.73,4.07,8.88
17458,3.00,0.88,2.00,-2.27,3.63,8.55
17468,4.62,2.50,1.19,-2.71,3.95,8.39
17480,2.94,2.88,3.19,-2.89,3.72,8.52
17490,3.69,2.56,2.88,-2.91,3.67,8.35
17500,4.38,1.56,0.88,-2.36,3.71,8.31
17508,5.19,2.12,-0.25,-2.85,4.01,8.49
17519,4.25,1.56,-0.19,-2.64,3.63,8.54
17530,4.75,1.62,-0.38,-2.35,3.74,8.49
17539,5.19,2.25,-0.44,-2.75,3.71,8.57
17549,3.94,1.75,-0.12,-2.17,3.88,8.49
17558,3.38,2.19,-0.94,-2.17,3.83,8.40
17568,2.25,1.94,-0.94,-1.86,3.48,8.38
17580,3.31,1.62,-1.44,-2.14,2.98,8.91
17589,6.38,2.00,-1.69,-1.88,4.08,8.35
17599,2.69,2.12,-1.25,-1.81,3.34,8.69
17608,4.44,3.12,-1.06,-2.04,3.79,8.57
17618,5.38,3.38,-1.31,-2.27,3.71,8.49
17630,6.38,3.50,-0.94,-2.16,3.95,8.53
17639,2.31,3.00,-1.50,-2.16,3.36,8.53
17649,4.81,3.75,-1.94,-2.17,3.74,8.78
17658,5.31,5.19,-2.50,-2.14,3.84,8.22
17668,4.00,5.25,-2.12,-2.72,3.75,8.55
17680,5.12,4.50,-2.56,-2.11,3.53,8.52
17689,7.81,5.62,-3.31,-2.51,4.03,8.24
17700,5.62,5.44,-2.31,-2.21,3.97,8.66
17708,7.50,7.19,-2.44,-2.82,3.45,8.29
17719,11.69,7.69,-2.75,-2.78,4.46,8.36
17730,7.75,7.50,-3.62,-2.31,3.64,8.41
17740,9.44,9.50,-4.12,-2.33,3.67,8.57
17749,11.31,10.75,-4.19,-2.52,3.74,8.31
17758,13.44,11.81,-4.38,-2.79,4.25,8.25
17768,11.81,11.44,-4.50,-2.73,3.86,8.42
17780,11.44,11.69,-4.75,-2.00,3.71,8.53
17790,12.56,13.50,-5.00,-2.28,3.86,8.46
17800,14.12,14.44,-5.31,-2.36,3.86,8.54
17808,15.81,15.69,-5.12,-2.32,3.81,8.67
17818,16.88,16.56,-4.44,-2.37,3.62,8.29
17830,19.56,19.38,-4.19,-2.55,3.94,8.52
17840,21.19,21.38,-3.50,-2.26,3.72,8.35
17850,24.56,24.50,-4.00,-2.68,3.91,8.35
17858,26.25,27.12,-4.62,-2.83,3.75,8.42
17868,28.19,30.56,-5.06,-2.84,4.01,8.09
17880,29.31,35.06,-6.12,-2.75,4.05,8.24
17889,30.00,39.69,-8.88,-3.01,3.24,7.20
17900,34.44,45.12,-11.50,-2.84,3.64,7.67
17908,40.00,48.69,-12.62,-3.92,4.29,8.17
17919,39.25,52.25,-12.56,-3.27,4.82,8.97
17930,42.56,56.44,-13.62,-2.42,5.11,6.48
17939,37.06,64.88,-17.62,-1.97,3.61,8.02
17949,48.69,68.62,-21.31,-1.81,5.32,7.96
17958,45.88,73.31,-23.94,-2.33,4.55,8.10
17968,52.31,79.62,-26.38,-3.77,5.11,8.04
17980,53.44,82.38,-28.25,-2.54,5.07,7.59
17989,56.88,90.38,-35.31,-3.89,4.59,7.65
17999,61.19,97.19,-38.69,-3.91,5.06,7.25
18008,51.62,104.31,-41.75,-4.15,5.76,7.40
18018,42.25,113.12,-47.06,-3.70,4.65,7.30
18030,44.00,123.38,-52.94,-4.08,4.96,6.95
18039,43.50,135.94,-59.62,-3.95,4.97,7.07
18049,42.56,148.06,-67.25,-4.54,4.90,7.29
18058,31.12,159.19,-72.69,-5.14,6.43,6.08
18069,9.38,172.31,-77.69,-4.53,4.35,7.59
18080,5.75,185.94,-81.44,-4.75,5.63,7.32
18089,2.94,195.25,-82.56,-5.47,5.80,8.04
18099,1.25,201.44,-83.25,-4.93,4.91,8.90
18109,14.38,211.31,-86.94,-5.51,4.95,9.56
18119,44.44,221.38,-91.44,-5.93,3.68,11.41
18130,87.62,230.25,-96.81,-6.83,6.22,8.83
18139,99.62,240.44,-106.69,-7.13,5.68,10.48
18150,114.00,247.94,-112.69,-7.53,5.49,9.62
18158,127.56,252.38,-121.50,-7.69,6.11,-0.01
18168,143.62,254.19,-132.44,-8.45,4.65,9.98
18180,179.62,243.31,-140.06,-7.65,6.22,10.22
18189,197.12,249.44,-154.25,-6.82,5.63,8.77
18200,226.06,287.56,-188.00,-11.82,10.20,11.42
18208,120.75,198.75,-175.69,-22.73,16.67,33.88
18218,47.06,-18.44,-94.25,-28.62,13.07,33.76
18230,18.06,-195.44,-31.62,1.45,6.94,13.49
18240,-10.88,-214.00,-27.69,3.83,5.71,7.59
18250,-52.12,-172.62,-39.50,2.75,1.47,4.36
18258,-29.44,-161.94,-37.31,2.76,-2.05,4.30
18268,7.12,-169.19,-16.31,1.79,4.11,5.30
18280,5.50,-173.94,9.31,2.41,6.51,5.74
18289,-15.50,-173.88,34.19,2.15,7.85,6.11
18299,-40.69,-174.62,53.00,1.39,6.52,6.41
18308,-59.44,-175.75,73.31,0.13,5.09,6.75
18318,-63.62,-181.56,94.94,-0.41,3.22,6.64
18330,-54.94,-191.75,114.19,-1.13,2.29,6.19
18339,-49.88,-196.81,125.12,-1.68,2.42,6.09
18350,-51.75,-197.12,127.62,-2.53,2.11,6.19
18358,-53.31,-195.88,125.25,-3.18,2.31,6.42
18369,-54.19,-198.62,124.06,-4.97,3.04,6.90
18380,-57.12,-201.88,122.69,-4.88,2.19,7.39
18388,-57.12,-201.88,122.69,-5.54,2.79,8.73
18399,-57.31,-198.75,120.12,-6.51,3.47,9.53
18408,-72.25,-191.12,105.44,-7.93,2.50,9.96
18418,-70.44,-189.56,93.75,-9.01,2.94,10.17
18430,-64.38,-194.12,81.62,-10.10,3.99,10.74
18438,-64.38,-194.12,81.62,-9.79,7.65,10.34
18448,-60.69,-202.69,73.50,-9.35,8.63,10.10
18458,-69.44,-205.56,74.88,-9.81,10.22,10.74
18468,-76.19,-208.56,87.31,-10.22,12.88,11.00
18481,-88.75,-211.31,104.50,-9.60,12.25,9.85
18488,-88.75,-211.31,104.50,-8.97,10.76,8.91
18498,-99.44,-206.81,120.44,-9.07,10.28,8.98
18509,-110.12,-188.19,136.25,-9.96,8.14,9.60
18519,-107.19,-185.00,135.94,-10.13,7.76,9.84
18530,-102.62,-182.44,132.25,-10.56,7.84,9.97
18538,-102.62,-182.44,132.25,-10.47,6.34,8.73
18548,-98.56,-179.38,127.06,-10.60,6.05,7.26
18558,-80.56,-160.12,109.75,-10.17,5.40,5.73
18568,-67.31,-146.69,99.75,-12.55,4.55,7.24
18581,-51.75,-13.75,-0.06,-10.77,4.11,3.00
18588,-51.75,-141.75,92.69,-10.37,2.81,1.04
18598,-42.69,-121.75,78.19,-12.24,2.02,1.24
18609,-8.19,-79.94,47.00,-13.42,2.41,1.26
18618,4.44,-66.62,38.25,-12.35,2.99,-0.63
18631,11.12,-45.38,28.56,-12.19,2.98,-1.37
18638,11.12,-45.38,28.56,-12.07,3.55,-1.41
18648,18.94,-24.75,21.94,-10.72,4.87,-1.74
18658,17.31,29.31,18.12,-10.26,5.24,-1.99
18669,17.44,58.81,17.69,-9.88,6.34,-1.74
18681,13.00,82.62,25.62,-9.18,8.28,-0.64
18688,13.00,82.62,25.62,-5.99,1.39,10.23
18698,-8.69,98.88,34.62,5.68,2.19,12.50
18709,7.38,81.19,25.00,8.90,10.11,14.04
18719,-31.88,124.25,3.06,7.83,-2.02,0.51
18731,-28.25,173.94,-1.50,-1.13,-2.57,3.35
18738,-28.25,173.94,-1.50,-5.80,0.83,10.09
18748,-21.81,185.88,-0.12,-9.09,0.33,16.29
18758,-5.44,123.31,-0.06,-9.01,-2.17,13.77
18769,5.44,93.00,-6.56,-5.92,-6.06,12.29
18781,27.88,82.88,-27.12,-6.37,-4.46,13.56
18788,27.88,82.88,-27.12,-5.39,1.19,12.27
18797,44.31,69.69,-32.25,-3.47,4.64,10.27
18809,44.38,64.88,-15.06,-2.04,6.15,9.16
18819,33.81,69.44,-10.75,-2.81,4.63,8.99
18831,33.50,63.50,-15.38,-3.33,3.47,9.17
18837,33.50,63.50,-15.38,-2.95,2.98,9.17
18847,33.69,55.81,-20.06,-3.03,2.88,9.23
18858,32.19,46.88,-15.69,-5.74,5.61,11.94
18869,24.94,30.50,-3.44,-6.23,6.39,11.70
18880,11.00,11.00,4.25,-3.11,6.04,10.14
18886,11.00,11.00,4.25,-3.11,6.04,10.14
18896,4.69,6.88,2.00,-1.61,3.76,9.62
18908,15.25,4.62,-4.81,-3.67,3.06,10.48
18919,23.06,-2.94,-0.81,-3.51,3.52,9.79
18930,15.94,-4.06,2.81,-2.70,4.32,10.15
18936,15.94,-4.06,2.81,-2.70,4.32,10.15
18946,6.81,-1.75,6.75,-3.15,3.85,9.66
18958,2.00,-0.56,11.06,-3.09,3.89,9.38
18969,-1.50,-7.56,24.94,-1.86,3.02,8.68
18980,-1.50,-7.56,24.94,-3.32,3.86,8.56
18986,-1.50,-7.56,24.94,-0.76,-0.01,-0.01
18996,4.81,0.44,14.69,-3.39,3.56,8.35
19009,9.81,-1.56,12.00,-2.87,4.05,8.72
19019,13.38,-3.44,13.81,-2.20,4.31,8.18
19029,7.25,-6.00,16.06,-2.62,3.26,9.06
19036,7.25,-6.00,16.06,-2.62,3.26,9.06
19046,6.88,-4.38,17.38,-2.79,3.84,8.41
19058,12.31,-3.38,13.31,-2.38,4.02,8.24
19069,4.81,-3.56,11.25,-1.61,3.61,8.26
19079,7.19,-4.06,6.25,-2.46,3.62,8.64
19086,7.19,-4.06,-0.06,-2.46,3.62,8.64
19096,10.25,-2.00,1.50,-2.24,4.27,8.28
19108,8.38,0.19,6.50,-2.28,3.56,8.67
19119,5.88,1.06,8.38,-2.19,3.50,8.58
19129,7.38,1.06,3.38,-2.04,3.57,8.93
19136,7.38,1.06,3.38,-2.04,3.57,8.93
19146,8.25,1.25,1.81,-2.32,4.15,8.52
19158,6.69,3.38,1.69,-2.14,3.55,8.47
19169,7.56,4.19,-0.06,-2.26,3.89,8.81
19179,7.56,3.56,-1.12,-2.31,3.92,8.67
19186,7.56,3.56,-1.12,-2.31,3.92,8.67
19196,7.38,3.88,-1.62,-2.11,3.84,8.42
19207,6.75,4.12,-1.50,-2.29,3.66,8.45
19219,7.25,4.62,-1.25,-2.25,3.74,8.48
19229,7.12,5.25,-1.31,-2.57,3.95,8.46
19237,7.12,5.25,-1.31,-2.57,3.95,8.46
19246,7.38,5.12,-1.19,-2.26,3.91,8.28
19257,7.62,4.38,-1.50,-2.52,3.73,8.54
19269,8.12,3.69,-1.94,-2.44,3.79,8.56
19279,6.06,3.25,-1.75,-2.58,4.09,8.37
19286,6.06,3.25,-1.75,-2.58,4.09,8.37
19296,6.00,3.44,-1.94,-2.39,4.05,8.24
19307,5.50,2.81,-1.62,-2.66,4.07,8.50
19319,5.44,2.94,-2.06,-2.30,3.89,8.40
19329,6.31,2.94,-1.69,-2.11,3.46,8.37
19336,6.31,2.94,-1.69,-2.11,3.46,8.37
19346,8.50,3.94,-2.44,-2.65,4.55,8.41
19358,7.56,4.06,-2.44,-2.35,3.81,8.39
19369,7.38,6.06,-3.12,-2.11,3.88,8.59
19379,8.62,5.88,-3.25,-2.24,3.75,8.24
19386,8.62,5.88,-3.25,-2.24,3.75,8.24
19396,11.00,7.19,-3.62,-2.63,3.86,8.41
19409,11.94,8.94,-3.19,-2.70,3.85,8.40
19419,13.69,11.00,-3.69,-2.63,3.83,8.42
19430,13.31,12.44,-4.06,-2.21,3.99,8.27
19436,13.31,12.44,-4.06,-2.21,3.99,8.27
19446,15.06,13.25,-3.50,-2.90,4.04,8.26
19457,17.31,15.25,-3.94,-2.69,4.16,8.12
19469,20.38,17.81,-3.69,-2.39,3.98,8.37
19479,20.81,19.62,-3.31,-2.59,4.00,8.13
19487,20.81,19.62,-3.31,-2.59,4.00,8.13
19497,23.25,23.06,-4.06,-2.76,4.22,8.29
19507,24.12,25.69,-4.06,-2.63,3.99,8.15
19519,28.25,30.56,-6.44,-2.78,4.29,7.91
19529,29.75,34.19,-7.25,-2.77,4.17,8.16
19537,29.75,34.19,-7.25,-2.77,4.17,8.16
19547,30.19,37.50,-8.56,-3.28,4.19,7.88
19560,33.25,41.44,-11.25,-2.78,4.10,8.00
19570,32.81,44.44,-11.88,-2.95,4.52,7.72
19580,36.00,49.31,-11.56,-3.22,4.04,7.11
19587,36.00,49.31,-11.56,-3.22,4.04,7.11
19597,34.75,53.94,-14.25,-3.14,4.96,7.87
19610,45.19,57.56,-15.12,-2.79,4.32,7.92
19620,44.50,63.19,-17.12,-2.43,4.67,7.43
19630,49.31,68.94,-19.50,-2.62,4.93,8.32
19638,49.31,68.94,-19.50,-2.62,4.93,8.32
19648,54.50,73.38,-24.56,-2.93,6.36,7.38
19660,52.94,81.25,-33.31,-2.85,4.94,7.57
19670,49.94,89.62,-37.81,-3.66,5.45,7.61
19679,51.75,95.88,-40.25,-3.92,5.39,7.31
19687,51.75,95.88,-40.25,-3.92,5.39,7.31
19697,46.81,106.56,-43.50,-3.94,5.16,7.43
19710,46.75,131.56,-55.75,-4.14,6.06,6.68
19719,45.56,147.25,-64.94,-4.89,6.63,6.37
19730,25.38,164.94,-72.00,-4.90,5.70,6.71
19737,25.38,164.94,-72.00,-4.90,5.70,6.71
19747,13.44,182.69,-78.62,-5.11,5.75,7.14
19759,5.88,218.12,-88.75,-4.98,4.63,8.96
19769,16.94,231.44,-92.81,-6.41,4.75,11.50
19780,41.75,235.94,-94.88,-6.89,5.36,10.19
19787,41.75,235.94,-94.88,-6.89,5.36,10.19
19797,70.75,241.94,-15.94,-6.28,4.99,9.84
19810,124.38,263.12,-107.31,-6.84,6.74,8.84
19819,141.38,272.19,-112.62,-6.83,5.64,8.42
19829,144.44,282.00,-124.56,-7.39,5.60,9.65
19838,144.44,282.00,-124.56,-7.39,5.60,9.65
19848,162.38,287.88,-133.69,-8.25,3.68,10.02
19860,255.31,290.31,-172.88,-11.16,-2.76,5.29
19870,356.94,326.69,-198.94,-23.24,20.73,31.71
19880,235.25,215.88,-177.62,-29.20,14.35,36.10
19888,235.25,215.88,-177.62,-29.20,14.35,36.10
19898,71.00,4.81,-91.25,-12.59,15.66,23.02
19910,-8.12,-270.81,-15.56,2.65,2.96,5.17
19920,-53.75,-255.69,-16.88,2.86,-1.86,3.75
19930,-61.88,-222.81,-17.19,2.57,-0.94,2.44
19938,-61.88,-222.81,-17.19,2.57,-0.94,2.44
19948,-25.50,-211.00,-0.94,3.24,2.97,2.91
19960,-14.50,-195.31,56.50,0.88,6.36,6.36
19970,-29.94,-190.88,74.94,-2.44,9.44,7.99
19979,-55.19,-200.25,84.31,-2.25,4.53,7.59
19988,-55.19,-200.25,84.31,-2.01,1.90,5.91
19998,-90.06,-218.81,98.94,-2.17,-0.21,4.98
20010,-83.31,-228.69,116.25,-4.01,-0.12,5.49
20020,-68.19,-225.25,112.50,-5.14,1.44,6.90
20030,-63.12,-223.94,104.56,-6.37,2.32,7.98
20038,-63.12,-223.94,104.56,-6.47,2.82,7.52
20049,-65.94,-229.94,96.94,-4.86,3.23,6.00
20060,-58.50,-234.94,84.44,-4.94,4.05,6.94
20070,-52.62,-221.12,84.62,-6.09,7.12,7.97
20080,-57.38,-205.75,90.44,-7.72,6.32,9.33
20088,-57.38,-205.75,90.44,-8.60,6.84,9.13
20098,-74.81,-194.56,96.69,-8.71,7.55,8.55
20110,-74.19,-184.62,103.88,-8.60,7.59,8.83
20120,-77.31,-179.50,102.75,-10.83,10.29,11.71
20130,-80.88,-179.88,104.31,-11.24,11.73,12.11
20138,-80.88,-179.88,104.31,-11.12,11.69,11.80
20148,-90.19,-189.00,111.25,-10.51,10.06,10.31
20159,-119.19,-201.56,127.62,-10.75,9.05,10.37
20169,-125.31,-202.50,131.31,-10.49,8.26,9.95
20179,-124.62,-203.06,132.44,-10.29,7.96,9.69
20188,-124.62,-203.06,132.44,-10.44,7.96,9.73
20198,-119.69,-202.25,129.25,-10.55,7.57,9.45
20210,-107.00,-200.44,116.44,-10.30,7.26,8.63
20219,-107.00,-200.44,116.44,-10.26,5.77,7.29
20229,-81.56,-190.56,101.06,-10.94,5.15,7.04
20238,-81.56,-190.56,101.06,-10.94,5.15,7.04
20248,-64.25,-181.62,91.69,-11.20,4.36,6.14
20260,-34.19,-154.56,69.62,-12.13,2.40,2.31
20270,-21.44,-134.69,56.81,-12.52,1.77,0.87
20280,-9.56,-111.50,40.19,-13.09,1.54,0.11
20288,-9.56,-111.50,40.19,-13.09,1.54,0.11
20298,3.75,-89.88,22.94,-13.86,3.32,-0.69
20310,23.81,-53.56,2.69,-13.28,4.03,-1.76
20320,28.25,-33.25,-0.88,-12.31,4.15,-2.61
20330,27.56,-6.38,-2.56,-11.27,5.06,-2.31
20338,27.56,-6.38,-2.56,-11.06,5.44,-1.40
20348,25.31,24.19,-3.44,-10.53,6.09,-0.35
20360,25.38,70.62,-2.75,-9.18,4.90,3.50
20370,25.38,70.62,-2.75,-8.07,5.79,4.06
20380,8.75,94.94,-3.75,-5.21,8.11,5.06
20388,20.56,104.38,2.75,5.44,5.02,13.87
20398,13.50,104.06,12.50,16.80,9.77,26.49
20410,-10.06,38.44,2.25,22.72,1.70,10.10
20419,-23.44,44.94,-27.25,18.57,-6.20,-11.63
20429,-23.44,44.94,-27.25,-12.63,9.56,12.60
20438,-11.88,150.56,-39.62,-14.36,-4.15,17.55
20448,10.94,203.75,-9.94,-5.76,-9.26,14.48
20460,-38.94,143.62,-23.69,-5.00,-11.13,13.06
20469,-38.94,143.62,-23.69,-9.34,4.11,16.09
20480,12.44,135.94,-61.12,-6.45,10.29,13.56
20489,57.38,106.38,-52.75,-2.60,7.76,10.76
20499,60.25,74.44,-16.19,-2.49,3.08,10.03
20510,29.38,84.62,5.12,-5.35,1.96,11.17
20519,29.38,84.62,5.12,-4.54,2.33,11.05
20530,36.38,78.25,-12.44,-3.93,3.88,9.64
20538,47.50,56.44,-19.75,-3.82,6.50,10.40
20549,43.50,50.44,-18.69,-4.42,7.67,10.24
20560,12.88,32.75,-7.25,-2.07,5.29,8.63
20570,12.88,32.75,-7.25,-3.18,4.83,10.19
20580,-2.44,23.50,-8.31,-4.54,4.20,10.28
20589,2.12,23.50,-11.56,-3.63,3.30,9.93
20599,1.12,16.31,-11.94,-3.68,3.21,10.14
20611,16.88,-0.12,-4.31,-2.37,4.06,9.24
20619,16.88,-0.12,-4.31,-3.08,3.23,9.65
20630,8.38,0.38,-2.25,-3.55,3.25,9.61
20639,4.00,4.38,-0.19,-2.66,3.37,9.29
20649,6.12,1.25,4.44,-2.31,3.45,8.93
20661,6.19,-5.25,8.31,-2.25,3.42,8.74
20670,6.19,-5.25,8.31,-2.22,3.38,8.60
20680,6.12,-3.44,8.81,-1.84,3.69,8.71
20689,6.56,-2.56,13.25,-1.88,3.34,8.29
20699,4.38,-6.12,22.88,-2.27,4.40,8.79
20711,2.81,-0.81,26.00,-2.94,3.89,8.79
20720,2.81,-0.81,26.00,-2.70,3.82,8.33
20730,7.94,1.06,26.94,-2.87,4.09,8.55
20739,8.88,-1.31,20.00,-3.64,4.25,8.42
20749,9.25,-0.44,12.88,-2.36,3.88,8.25
20761,8.38,-2.19,0.44,-2.57,4.16,8.57
20769,8.38,-2.19,0.44,-2.61,4.40,8.14
20780,10.81,-1.75,-2.25,-2.08,3.66,8.71
20789,6.81,-1.25,-1.88,-1.64,3.01,8.69
20799,6.50,-3.12,-0.88,-2.16,3.18,8.83
20811,10.81,0.88,-1.50,-1.40,3.78,8.44
20820,10.81,0.88,-1.50,-2.22,3.22,8.83
20830,9.81,3.00,-0.38,-1.88,4.34,8.55
20838,8.50,7.12,2.56,-1.88,4.34,8.55
20849,7.94,6.81,4.31,-2.02,3.69,8.39
20861,10.31,7.44,-2.50,-3.07,4.04,8.49
20870,10.31,7.44,-2.50,-2.83,4.10,8.22
20880,12.38,8.12,-4.31,-2.57,3.56,8.47
20888,9.25,7.31,-3.44,-2.57,3.56,8.47
20900,10.50,8.38,-4.00,-2.68,3.96,8.48
20911,9.94,9.81,-3.56,-2.38,3.81,8.28
20919,9.94,9.81,-3.56,-2.38,3.81,8.28
20929,11.06,9.88,-4.25,-2.28,3.99,8.45
20937,10.00,9.44,-4.31,-2.42,3.78,8.58
20949,9.69,-0.06,-0.06,-2.43,4.00,8.51
20960,9.56,9.88,-3.31,-2.75,4.19,8.58
20969,8.81,9.38,-3.25,-2.75,4.19,8.58
20979,9.06,8.75,-3.12,-2.36,4.11,8.23
20989,7.75,7.62,-3.44,-2.85,3.98,8.26
21000,7.88,8.06,-3.62,-2.92,4.10,8.38
21011,6.62,7.62,-3.69,-2.72,4.06,8.24
21020,6.62,7.62,-3.69,-2.76,3.96,8.27
21030,6.25,6.31,-3.81,-2.93,4.36,8.23
21038,8.00,5.94,-3.75,-2.93,4.36,8.23
